date,anomaly_score,is_anomaly,_true_anomaly
2024-09-27,0.2746394336641527,0,0
2024-09-28,0.3164763599435057,1,0
2024-09-29,0.3754584975626355,1,0
2024-09-30,0.5166608621433311,1,0
2024-10-01,0.27332227111682106,0,0
2024-10-02,0.296136604372763,0,0
2024-10-03,0.34903091522455437,1,0
2024-10-04,0.24959120739514096,0,0
2024-10-05,0.41835000539745987,1,0
2024-10-06,0.4927724253272977,1,0
2024-10-07,0.31588380376652564,1,0
2024-10-08,0.24695903269387318,0,0
2024-10-09,0.27370928940755657,0,0
2024-10-10,0.1731955408965287,0,0
2024-10-11,0.28846247232208455,0,0
2024-10-12,0.3851350673455036,1,0
2024-10-13,0.29809823670805524,0,0
2024-10-14,0.24339392612714641,0,0
2024-10-15,0.2908365839358331,0,0
2024-10-16,0.23413274874558584,0,0
2024-10-17,0.2523758261759598,0,0
2024-10-18,0.2198283254234866,0,0
2024-10-19,0.19727452535564116,0,0
2024-10-20,0.13312719339280443,0,0
2024-10-21,0.1783794670264012,0,0
2024-10-22,0.1638794536317418,0,0
2024-10-23,0.18236460267605534,0,0
2024-10-24,0.17586262958876636,0,0
2024-10-25,0.20257763374504248,0,0
2024-10-26,0.143816464486528,0,0
2024-10-27,0.15499108991230517,0,0
2024-10-28,0.04656484522988143,0,0
2024-10-29,0.07219790463990197,0,0
2024-10-30,0.03459592928916779,0,0
2024-10-31,0.05407763615396738,0,0
2024-11-01,0.04615284492561228,0,0
2024-11-02,0.051142831397545954,0,0
2024-11-03,0.046569665952141334,0,0
2024-11-04,0.037168858796799355,0,0
2024-11-05,0.032049175710931896,0,0
2024-11-06,0.05150244062728818,0,0
2024-11-07,0.04898607400395047,0,0
2024-11-08,0.07140749484659732,0,0
2024-11-09,0.055622982564722964,0,0
2024-11-10,0.042957977960068,0,0
2024-11-11,0.041030456987264305,0,0
2024-11-12,0.04767240370877152,0,0
2024-11-13,0.03454159583986322,0,0
2024-11-14,0.027479008636099148,0,0
2024-11-15,0.02898284847807177,0,0
2024-11-16,0.04233288157672104,0,0
2024-11-17,0.030385208680302672,0,0
2024-11-18,0.019135765243997727,0,0
2024-11-19,0.029076016612113106,0,0
2024-11-20,0.02729196907497377,0,0
2024-11-21,0.04048206641659137,0,0
2024-11-22,0.04120111646912703,0,0
2024-11-23,0.05278903354382557,0,0
2024-11-24,0.04930485553075449,0,0
2024-11-25,0.061912965552192,0,0
2024-11-26,0.06312226180176224,0,0
2024-11-27,0.034581440617247126,0,0
2024-11-28,0.05584172917481149,0,0
2024-11-29,0.03939223853937606,0,0
2024-11-30,0.041412940905876064,0,0
2024-12-01,0.055203722325994964,0,0
2024-12-02,0.030163290503175226,0,0
2024-12-03,0.041883351830530643,0,0
2024-12-04,0.05620087921751887,0,0
2024-12-05,0.030987201638050906,0,0
2024-12-06,0.07837784275262026,0,0
2024-12-07,0.05024016528792092,0,0
2024-12-08,0.061189812982184205,0,0
2024-12-09,0.04642722370117274,0,0
2024-12-10,0.042533427765780625,0,0
2024-12-11,0.06009630551874735,0,0
2024-12-12,0.047463061299868554,0,0
2024-12-13,0.0659175284848565,0,0
2024-12-14,0.06611344118421777,0,0
2024-12-15,0.0565302488643095,0,0
2024-12-16,0.07264740767144212,0,0
2024-12-17,0.08146330485473051,0,0
2024-12-18,0.09320628070002754,0,0
2024-12-19,0.06646096244279474,0,0
2024-12-20,0.0758912983095548,0,0
2024-12-21,0.06835603815566853,0,0
2024-12-22,0.0729237374835194,0,0
2024-12-23,0.07503852179254512,0,0
2024-12-24,0.10013369388294964,0,0
2024-12-25,0.08283480907601386,0,0
2024-12-26,0.08546615642602384,0,0
2024-12-27,0.089543378911662,0,0
2024-12-28,0.14363972512178924,0,0
2024-12-29,0.1174962591582352,0,0
2024-12-30,0.09211168989281028,0,0
2024-12-31,0.07461008968819693,0,0
