node_id,node_type,name,properties_json
obs:gdp_primary:2019Q3,Observation,浙江第一产业增加值 2019Q3,"{""value"":457.79999999999995,""expected"":455.9166205692804,""residual_pct"":0.004130973396775595,""revision_risk"":false}"
obs:gdp_tertiary:2019Q3,Observation,浙江第三产业增加值 2019Q3,"{""value"":8241.17,""expected"":8370.700389513702,""residual_pct"":-0.01547425943902736,""revision_risk"":false}"
obs:gdp_secondary:2019Q3,Observation,浙江第二产业增加值 2019Q3,"{""value"":6243.220000000001,""expected"":6304.143712937113,""residual_pct"":-0.009664074252001442,""revision_risk"":false}"
period:Q:2019Q4,TimePeriod,2019Q4,"{""frequency"":""Q"",""start"":""2019-10-01""}"
obs:gdp_primary:2019Q4,Observation,浙江第一产业增加值 2019Q4,"{""value"":767.1200000000001,""expected"":768.466707363965,""residual_pct"":-0.0017524602576270976,""revision_risk"":true}"
obs:gdp_tertiary:2019Q4,Observation,浙江第三产业增加值 2019Q4,"{""value"":9657.220000000001,""expected"":9589.925623478051,""residual_pct"":0.007017194831751228,""revision_risk"":true}"
obs:gdp_secondary:2019Q4,Observation,浙江第二产业增加值 2019Q4,"{""value"":8728.879999999997,""expected"":7033.664419483752,""residual_pct"":0.2410145664357226,""revision_risk"":true}"
period:Q:2020Q1,TimePeriod,2020Q1,"{""frequency"":""Q"",""start"":""2020-01-01""}"
obs:gdp_primary:2020Q1,Observation,浙江第一产业增加值 2020Q1,"{""value"":334.99,""expected"":329.73446010068216,""residual_pct"":0.01593870382159368,""revision_risk"":false}"
obs:gdp_tertiary:2020Q1,Observation,浙江第三产业增加值 2020Q1,"{""value"":7848.78,""expected"":8383.882547914232,""residual_pct"":-0.06382514841496167,""revision_risk"":false}"
obs:gdp_secondary:2020Q1,Observation,浙江第二产业增加值 2020Q1,"{""value"":4930.22,""expected"":5647.6941870114915,""residual_pct"":-0.12703842723310532,""revision_risk"":false}"
period:Q:2020Q2,TimePeriod,2020Q2,"{""frequency"":""Q"",""start"":""2020-04-01""}"
obs:gdp_primary:2020Q2,Observation,浙江第一产业增加值 2020Q2,"{""value"":578.6,""expected"":583.749636680212,""residual_pct"":-0.00882165290842496,""revision_risk"":false}"
obs:gdp_tertiary:2020Q2,Observation,浙江第三产业增加值 2020Q2,"{""value"":8704.25,""expected"":8851.355783260085,""residual_pct"":-0.01661957635216693,""revision_risk"":false}"
obs:gdp_secondary:2020Q2,Observation,浙江第二产业增加值 2020Q2,"{""value"":6689.8,""expected"":6750.548688241755,""residual_pct"":-0.008999074156382014,""revision_risk"":false}"
period:Q:2020Q3,TimePeriod,2020Q3,"{""frequency"":""Q"",""start"":""2020-07-01""}"
obs:gdp_primary:2020Q3,Observation,浙江第一产业增加值 2020Q3,"{""value"":475.59000000000003,""expected"":471.37250252174044,""residual_pct"":0.008947270907184723,""revision_risk"":false}"
obs:gdp_tertiary:2020Q3,Observation,浙江第三产业增加值 2020Q3,"{""value"":9305.170000000002,""expected"":9165.281259648755,""residual_pct"":0.01526289661912772,""revision_risk"":false}"
obs:gdp_secondary:2020Q3,Observation,浙江第二产业增加值 2020Q3,"{""value"":6958.52,""expected"":6928.544912709053,""residual_pct"":0.00432631781544246,""revision_risk"":false}"
period:Q:2020Q4,TimePeriod,2020Q4,"{""frequency"":""Q"",""start"":""2020-10-01""}"
obs:gdp_primary:2020Q4,Observation,浙江第一产业增加值 2020Q4,"{""value"":780.05,""expected"":786.573367056586,""residual_pct"":-0.008293399357007125,""revision_risk"":true}"
obs:gdp_tertiary:2020Q4,Observation,浙江第三产业增加值 2020Q4,"{""value"":10172.960000000003,""expected"":10439.152455707197,""residual_pct"":-0.02549943176293623,""revision_risk"":true}"
obs:gdp_secondary:2020Q4,Observation,浙江第二产业增加值 2020Q4,"{""value"":7834.41,""expected"":7815.255616835493,""residual_pct"":0.0024508965673808447,""revision_risk"":true}"
period:Q:2021Q1,TimePeriod,2021Q1,"{""frequency"":""Q"",""start"":""2021-01-01""}"
obs:gdp_primary:2021Q1,Observation,浙江第一产业增加值 2021Q1,"{""value"":337.17,""expected"":334.98798724638993,""residual_pct"":0.006513704481006188,""revision_risk"":false}"
obs:gdp_tertiary:2021Q1,Observation,浙江第三产业增加值 2021Q1,"{""value"":9627.77,""expected"":9457.396105661895,""residual_pct"":0.01801488405842555,""revision_risk"":false}"
obs:gdp_secondary:2021Q1,Observation,浙江第二产业增加值 2021Q1,"{""value"":6381.82,""expected"":6378.337318741023,""residual_pct"":0.0005460171020970073,""revision_risk"":false}"
period:Q:2021Q2,TimePeriod,2021Q2,"{""frequency"":""Q"",""start"":""2021-04-01""}"
obs:gdp_primary:2021Q2,Observation,浙江第一产业增加值 2021Q2,"{""value"":597.78,""expected"":594.9125352698724,""residual_pct"":0.004819976988427177,""revision_risk"":false}"
obs:gdp_tertiary:2021Q2,Observation,浙江第三产业增加值 2021Q2,"{""value"":9816.23,""expected"":9683.08041171465,""residual_pct"":0.01375074693423639,""revision_risk"":false}"
obs:gdp_secondary:2021Q2,Observation,浙江第二产业增加值 2021Q2,"{""value"":7795.67,""expected"":7506.103075222109,""residual_pct"":0.03857753109383233,""revision_risk"":false}"
period:Q:2021Q3,TimePeriod,2021Q3,"{""frequency"":""Q"",""start"":""2021-07-01""}"
obs:gdp_primary:2021Q3,Observation,浙江第一产业增加值 2021Q3,"{""value"":472.25,""expected"":478.93458040935036,""residual_pct"":-0.013957188899655137,""revision_risk"":false}"
obs:gdp_tertiary:2021Q3,Observation,浙江第三产业增加值 2021Q3,"{""value"":9992.919999999998,""expected"":10001.78039134887,""residual_pct"":-0.0008858814133266835,""revision_risk"":false}"
obs:gdp_secondary:2021Q3,Observation,浙江第二产业增加值 2021Q3,"{""value"":7831.019999999999,""expected"":7795.381784529314,""residual_pct"":0.004571708795765739,""revision_risk"":false}"
period:Q:2021Q4,TimePeriod,2021Q4,"{""frequency"":""Q"",""start"":""2021-10-01""}"
obs:gdp_primary:2021Q4,Observation,浙江第一产业增加值 2021Q4,"{""value"":801.8900000000001,""expected"":801.5797415215554,""residual_pct"":0.00038705878201938937,""revision_risk"":true}"
obs:gdp_tertiary:2021Q4,Observation,浙江第三产业增加值 2021Q4,"{""value"":10681.18,""expected"":11168.940100197884,""residual_pct"":-0.04367111792364631,""revision_risk"":true}"
obs:gdp_secondary:2021Q4,Observation,浙江第二产业增加值 2021Q4,"{""value"":9180.060000000001,""expected"":8687.871562140066,""residual_pct"":0.05665236120717876,""revision_risk"":true}"
period:Q:2022Q1,TimePeriod,2022Q1,"{""frequency"":""Q"",""start"":""2022-01-01""}"
obs:gdp_primary:2022Q1,Observation,浙江第一产业增加值 2022Q1,"{""value"":336.25,""expected"":341.4943839487545,""residual_pct"":-0.015357160162087657,""revision_risk"":false}"
obs:gdp_tertiary:2022Q1,Observation,浙江第三产业增加值 2022Q1,"{""value"":10141.68,""expected"":10217.943675849605,""residual_pct"":-0.007463700943063145,""revision_risk"":false}"
obs:gdp_secondary:2022Q1,Observation,浙江第二产业增加值 2022Q1,"{""value"":7408.46,""expected"":7082.1063736506285,""residual_pct"":0.04608143525824304,""revision_risk"":false}"
period:Q:2022Q2,TimePeriod,2022Q2,"{""frequency"":""Q"",""start"":""2022-04-01""}"
obs:gdp_primary:2022Q2,Observation,浙江第一产业增加值 2022Q2,"{""value"":618.71,""expected"":621.1786596181487,""residual_pct"":-0.003974153940938918,""revision_risk"":false}"
obs:gdp_tertiary:2022Q2,Observation,浙江第三产业增加值 2022Q2,"{""value"":9603.849999999999,""expected"":10139.108987589518,""residual_pct"":-0.052791521251491336,""revision_risk"":false}"
obs:gdp_secondary:2022Q2,Observation,浙江第二产业增加值 2022Q2,"{""value"":8113.31,""expected"":8082.612527439571,""residual_pct"":0.0037979641429322086,""revision_risk"":false}"
period:Q:2022Q3,TimePeriod,2022Q3,"{""frequency"":""Q"",""start"":""2022-07-01""}"
obs:gdp_primary:2022Q3,Observation,浙江第一产业增加值 2022Q3,"{""value"":507.74,""expected"":504.4888753247722,""residual_pct"":0.006444393195260911,""revision_risk"":false}"
obs:gdp_tertiary:2022Q3,Observation,浙江第三产业增加值 2022Q3,"{""value"":10576.870000000003,""expected"":10534.749093316022,""residual_pct"":0.0039982828552322935,""revision_risk"":false}"
obs:gdp_secondary:2022Q3,Observation,浙江第二产业增加值 2022Q3,"{""value"":8443.329999999998,""expected"":8417.23498722481,""residual_pct"":0.0031001882227112976,""revision_risk"":false}"
period:Q:2022Q4,TimePeriod,2022Q4,"{""frequency"":""Q"",""start"":""2022-10-01""}"
obs:gdp_primary:2022Q4,Observation,浙江第一产业增加值 2022Q4,"{""value"":862.0699999999999,""expected"":858.5689612671524,""residual_pct"":0.004077760658480312,""revision_risk"":true}"
obs:gdp_tertiary:2022Q4,Observation,浙江第三产业增加值 2022Q4,"{""value"":11863.019999999997,""expected"":11935.850481617577,""residual_pct"":-0.006101825900864499,""revision_risk"":true}"
obs:gdp_secondary:2022Q4,Observation,浙江第二产业增加值 2022Q4,"{""value"":9240.07,""expected"":9210.138673921012,""residual_pct"":0.0032498236062112884,""revision_risk"":true}"
period:Q:2023Q1,TimePeriod,2023Q1,"{""frequency"":""Q"",""start"":""2023-01-01""}"
obs:gdp_primary:2023Q1,Observation,浙江第一产业增加值 2023Q1,"{""value"":365.69,""expected"":364.9720789776866,""residual_pct"":0.0019670573823740156,""revision_risk"":false}"
obs:gdp_tertiary:2023Q1,Observation,浙江第三产业增加值 2023Q1,"{""value"":11064.55,""expected"":11033.463876932403,""residual_pct"":0.0028174400545768474,""revision_risk"":false}"
obs:gdp_secondary:2023Q1,Observation,浙江第二产业增加值 2023Q1,"{""value"":7494.47,""expected"":7511.3608205580485,""residual_pct"":-0.00224870312604597,""revision_risk"":false}"
period:Q:2023Q2,TimePeriod,2023Q2,"{""frequency"":""Q"",""start"":""2023-04-01""}"
obs:gdp_primary:2023Q2,Observation,浙江第一产业增加值 2023Q2,"{""value"":684.1499999999999,""expected"":661.9173199439384,""residual_pct"":0.033588303835204725,""revision_risk"":false}"
obs:gdp_tertiary:2023Q2,Observation,浙江第三产业增加值 2023Q2,"{""value"":10802.510000000002,""expected"":10835.15390181673,""residual_pct"":-0.0030127769399984627,""revision_risk"":false}"
obs:gdp_secondary:2023Q2,Observation,浙江第二产业增加值 2023Q2,"{""value"":8305.619999999999,""expected"":8328.532264459876,""residual_pct"":-0.0027510566967063887,""revision_risk"":false}"
period:Q:2023Q3,TimePeriod,2023Q3,"{""frequency"":""Q"",""start"":""2023-07-01""}"
obs:gdp_primary:2023Q3,Observation,浙江第一产业增加值 2023Q3,"{""value"":530.28,""expected"":531.1664371089319,""residual_pct"":-0.0016688500006827311,""revision_risk"":false}"
obs:gdp_tertiary:2023Q3,Observation,浙江第三产业增加值 2023Q3,"{""value"":11300.929999999997,""expected"":11214.479296096288,""residual_pct"":0.007708846895263521,""revision_risk"":false}"
obs:gdp_secondary:2023Q3,Observation,浙江第二产业增加值 2023Q3,"{""value"":8633.64,""expected"":8701.211844680067,""residual_pct"":-0.0077657969816447014,""revision_risk"":false}"
period:Q:2023Q4,TimePeriod,2023Q4,"{""frequency"":""Q"",""start"":""2023-10-01""}"
obs:gdp_primary:2023Q4,Observation,浙江第一产业增加值 2023Q4,"{""value"":751.8499999999999,""expected"":850.0409318131906,""residual_pct"":-0.115513180763829,""revision_risk"":true}"
obs:gdp_tertiary:2023Q4,Observation,浙江第三产业增加值 2023Q4,"{""value"":13100.580000000002,""expected"":13094.693788223474,""residual_pct"":0.0004495112197140383,""revision_risk"":true}"
obs:gdp_secondary:2023Q4,Observation,浙江第二产业增加值 2023Q4,"{""value"":9518.939999999999,""expected"":9458.70478181353,""residual_pct"":0.0063682311242321266,""revision_risk"":true}"
period:Q:2024Q1,TimePeriod,2024Q1,"{""frequency"":""Q"",""start"":""2024-01-01""}"
obs:gdp_primary:2024Q1,Observation,浙江第一产业增加值 2024Q1,"{""value"":347.0,""expected"":371.63791236926505,""residual_pct"":-0.06629547618592924,""revision_risk"":false}"
obs:gdp_tertiary:2024Q1,Observation,浙江第三产业增加值 2024Q1,"{""value"":11882.0,""expected"":11959.98479604428,""residual_pct"":-0.006520476185728374,""revision_risk"":false}"
obs:gdp_secondary:2024Q1,Observation,浙江第二产业增加值 2024Q1,"{""value"":7908.0,""expected"":7922.064196485178,""residual_pct"":-0.0017753196813803385,""revision_risk"":false}"
period:Q:2024Q2,TimePeriod,2024Q2,"{""frequency"":""Q"",""start"":""2024-04-01""}"
obs:gdp_primary:2024Q2,Observation,浙江第一产业增加值 2024Q2,"{""value"":663.0,""expected"":670.6743613369331,""residual_pct"":-0.011442753412602369,""revision_risk"":false}"
obs:gdp_tertiary:2024Q2,Observation,浙江第三产业增加值 2024Q2,"{""value"":11482.0,""expected"":11605.218354238572,""residual_pct"":-0.010617495550488187,""revision_risk"":false}"
obs:gdp_secondary:2024Q2,Observation,浙江第二产业增加值 2024Q2,"{""value"":8638.0,""expected"":8629.091944356509,""residual_pct"":0.001032328279839012,""revision_risk"":false}"
period:Q:2024Q3,TimePeriod,2024Q3,"{""frequency"":""Q"",""start"":""2024-07-01""}"
obs:gdp_primary:2024Q3,Observation,浙江第一产业增加值 2024Q3,"{""value"":544.0,""expected"":544.793270142641,""residual_pct"":-0.0014560938728800377,""revision_risk"":false}"
obs:gdp_tertiary:2024Q3,Observation,浙江第三产业增加值 2024Q3,"{""value"":12030.0,""expected"":12113.829300130503,""residual_pct"":-0.006920132193838913,""revision_risk"":false}"
obs:gdp_secondary:2024Q3,Observation,浙江第二产业增加值 2024Q3,"{""value"":9124.0,""expected"":9055.946072419138,""residual_pct"":0.007514833573062818,""revision_risk"":false}"
period:Q:2024Q4,TimePeriod,2024Q4,"{""frequency"":""Q"",""start"":""2024-10-01""}"
obs:gdp_primary:2024Q4,Observation,浙江第一产业增加值 2024Q4,"{""value"":1032.0,""expected"":865.8997121645704,""residual_pct"":0.19182393238151474,""revision_risk"":true}"
obs:gdp_tertiary:2024Q4,Observation,浙江第三产业增加值 2024Q4,"{""value"":17367.0,""expected"":14880.793845292746,""residual_pct"":0.16707483354416053,""revision_risk"":true}"
obs:gdp_secondary:2024Q4,Observation,浙江第二产业增加值 2024Q4,"{""value"":9113.0,""expected"":9679.797260574811,""residual_pct"":-0.058554662387748535,""revision_risk"":true}"
period:Q:2025Q1,TimePeriod,2025Q1,"{""frequency"":""Q"",""start"":""2025-01-01""}"
obs:gdp_primary:2025Q1,Observation,浙江第一产业增加值 2025Q1,"{""value"":398.0,""expected"":396.71634951353303,""residual_pct"":0.003235688390561764,""revision_risk"":false}"
obs:gdp_tertiary:2025Q1,Observation,浙江第三产业增加值 2025Q1,"{""value"":13653.0,""expected"":13648.53054177813,""residual_pct"":0.0003274680895639648,""revision_risk"":false}"
obs:gdp_secondary:2025Q1,Observation,浙江第二产业增加值 2025Q1,"{""value"":8249.0,""expected"":8214.921330044994,""residual_pct"":0.0041483866474008035,""revision_risk"":false}"
period:Q:2025Q2,TimePeriod,2025Q2,"{""frequency"":""Q"",""start"":""2025-04-01""}"
obs:gdp_primary:2025Q2,Observation,浙江第一产业增加值 2025Q2,"{""value"":734.0,""expected"":731.489419987471,""residual_pct"":0.003432148085712461,""revision_risk"":false}"
obs:gdp_tertiary:2025Q2,Observation,浙江第三产业增加值 2025Q2,"{""value"":13268.0,""expected"":13211.900212072836,""residual_pct"":0.004246155891784564,""revision_risk"":false}"
obs:gdp_secondary:2025Q2,Observation,浙江第二产业增加值 2025Q2,"{""value"":8703.0,""expected"":8689.303531306581,""residual_pct"":0.0015762447063878415,""revision_risk"":false}"
period:Q:2025Q3,TimePeriod,2025Q3,"{""frequency"":""Q"",""start"":""2025-07-01""}"
obs:gdp_primary:2025Q3,Observation,浙江第一产业增加值 2025Q3,"{""value"":603.0,""expected"":602.0804263088224,""residual_pct"":0.001527326999841483,""revision_risk"":false}"
obs:gdp_tertiary:2025Q3,Observation,浙江第三产业增加值 2025Q3,"{""value"":13753.0,""expected"":13793.878952613903,""residual_pct"":-0.002963557441263198,""revision_risk"":false}"
obs:gdp_secondary:2025Q3,Observation,浙江第二产业增加值 2025Q3,"{""value"":9134.0,""expected"":9141.96522833442,""residual_pct"":-0.0008712818453665561,""revision_risk"":false}"
period:Q:2025Q4,TimePeriod,2025Q4,"{""frequency"":""Q"",""start"":""2025-10-01""}"
obs:gdp_primary:2025Q4,Observation,浙江第一产业增加值 2025Q4,"{""value"":922.0,""expected"":926.0822658800614,""residual_pct"":-0.004408102854860374,""revision_risk"":true}"
obs:gdp_tertiary:2025Q4,Observation,浙江第三产业增加值 2025Q4,"{""value"":15532.0,""expected"":17627.312787060146,""residual_pct"":-0.11886739699758841,""revision_risk"":true}"
obs:gdp_secondary:2025Q4,Observation,浙江第二产业增加值 2025Q4,"{""value"":9596.0,""expected"":9617.188475547202,""residual_pct"":-0.0022031881356049388,""revision_risk"":true}"
anomaly:gdp_tertiary:2000Q2,AnomalyEvent,第三产业单季度增加值异常 2000Q2,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.09133541569860415,""endpoint_warning"":true,""revision_risk"":false}"
anomaly:gdp_secondary:2000Q4,AnomalyEvent,第二产业单季度增加值异常 2000Q4,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.253189851659954,""endpoint_warning"":true,""revision_risk"":true}"
anomaly:gdp_tertiary:2000Q4,AnomalyEvent,第三产业单季度增加值异常 2000Q4,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.1356833465163727,""endpoint_warning"":true,""revision_risk"":true}"
anomaly:gdp_tertiary:2001Q1,AnomalyEvent,第三产业单季度增加值异常 2001Q1,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.051147637245899435,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2001Q2,AnomalyEvent,第一产业单季度增加值异常 2001Q2,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.05878971561213908,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_secondary:2001Q2,AnomalyEvent,第二产业单季度增加值异常 2001Q2,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.07935029848818664,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_tertiary:2001Q2,AnomalyEvent,第三产业单季度增加值异常 2001Q2,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.12942334457170346,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2001Q3,AnomalyEvent,第一产业单季度增加值异常 2001Q3,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.12209137703246253,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2002Q1,AnomalyEvent,第一产业单季度增加值异常 2002Q1,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.08501624296630594,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2004Q2,AnomalyEvent,第一产业单季度增加值异常 2004Q2,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.06557260030243284,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_secondary:2005Q2,AnomalyEvent,第二产业单季度增加值异常 2005Q2,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.14453273741636097,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_secondary:2005Q3,AnomalyEvent,第二产业单季度增加值异常 2005Q3,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.15765001303093107,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_tertiary:2005Q4,AnomalyEvent,第三产业单季度增加值异常 2005Q4,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.22057233595609516,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_secondary:2008Q1,AnomalyEvent,第二产业单季度增加值异常 2008Q1,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.06250684193234046,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2008Q4,AnomalyEvent,第一产业单季度增加值异常 2008Q4,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.07278430692941096,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_secondary:2009Q1,AnomalyEvent,第二产业单季度增加值异常 2009Q1,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.08033787355081146,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2009Q2,AnomalyEvent,第一产业单季度增加值异常 2009Q2,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.08681115608886147,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_secondary:2009Q2,AnomalyEvent,第二产业单季度增加值异常 2009Q2,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.0923832288416837,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_secondary:2011Q2,AnomalyEvent,第二产业单季度增加值异常 2011Q2,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.09217884887965644,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_tertiary:2011Q3,AnomalyEvent,第三产业单季度增加值异常 2011Q3,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.05107992775993431,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_secondary:2012Q2,AnomalyEvent,第二产业单季度增加值异常 2012Q2,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.052812650977626774,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2013Q2,AnomalyEvent,第一产业单季度增加值异常 2013Q2,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.06117092750049091,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2013Q4,AnomalyEvent,第一产业单季度增加值异常 2013Q4,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.06764336000308857,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_primary:2014Q4,AnomalyEvent,第一产业单季度增加值异常 2014Q4,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.05947470096482799,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_tertiary:2014Q4,AnomalyEvent,第三产业单季度增加值异常 2014Q4,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.12306270763418259,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_secondary:2015Q4,AnomalyEvent,第二产业单季度增加值异常 2015Q4,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.06863197400802545,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_secondary:2017Q3,AnomalyEvent,第二产业单季度增加值异常 2017Q3,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.16004591725574957,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2017Q4,AnomalyEvent,第一产业单季度增加值异常 2017Q4,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.0742687908233195,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_secondary:2017Q4,AnomalyEvent,第二产业单季度增加值异常 2017Q4,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.09279353940489199,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_primary:2018Q2,AnomalyEvent,第一产业单季度增加值异常 2018Q2,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.0638040477160825,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_secondary:2019Q4,AnomalyEvent,第二产业单季度增加值异常 2019Q4,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.2410145664357226,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_secondary:2020Q1,AnomalyEvent,第二产业单季度增加值异常 2020Q1,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.12703842723310532,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_tertiary:2020Q1,AnomalyEvent,第三产业单季度增加值异常 2020Q1,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.06382514841496167,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:electricity:2021-01,AnomalyEvent,全社会用电量异常 2021-01,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.10135970014972573,""endpoint_warning"":true,""revision_risk"":false}"
anomaly:electricity:2021-02,AnomalyEvent,全社会用电量异常 2021-02,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.2844076785705807,""endpoint_warning"":true,""revision_risk"":false}"
anomaly:gdp_secondary:2021Q4,AnomalyEvent,第二产业单季度增加值异常 2021Q4,"{""level"":""medium"",""direction"":""above_expected"",""residual_pct"":0.05665236120717876,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:electricity:2022-05,AnomalyEvent,全社会用电量异常 2022-05,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.06437626398365826,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:electricity:2022-09,AnomalyEvent,全社会用电量异常 2022-09,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.11544126173981084,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_tertiary:2022Q2,AnomalyEvent,第三产业单季度增加值异常 2022Q2,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.052791521251491336,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:electricity:2023-01,AnomalyEvent,全社会用电量异常 2023-01,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.2361201280766585,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:electricity:2023-02,AnomalyEvent,全社会用电量异常 2023-02,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.10466779554392147,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:electricity:2023-08,AnomalyEvent,全社会用电量异常 2023-08,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.051639187699744626,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:electricity:2023-09,AnomalyEvent,全社会用电量异常 2023-09,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.05456322631627708,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2023Q4,AnomalyEvent,第一产业单季度增加值异常 2023Q4,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.115513180763829,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:electricity:2024-01,AnomalyEvent,全社会用电量异常 2024-01,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.17693585764186692,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:electricity:2024-02,AnomalyEvent,全社会用电量异常 2024-02,"{""level"":""high"",""direction"":""below_expected"",""residual_pct"":-0.17982230556126477,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2024Q1,AnomalyEvent,第一产业单季度增加值异常 2024Q1,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.06629547618592924,""endpoint_warning"":false,""revision_risk"":false}"
anomaly:gdp_primary:2024Q4,AnomalyEvent,第一产业单季度增加值异常 2024Q4,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.19182393238151474,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_secondary:2024Q4,AnomalyEvent,第二产业单季度增加值异常 2024Q4,"{""level"":""medium"",""direction"":""below_expected"",""residual_pct"":-0.058554662387748535,""endpoint_warning"":false,""revision_risk"":true}"
anomaly:gdp_tertiary:2024Q4,AnomalyEvent,第三产业单季度增加值异常 2024Q4,"{""level"":""high"",""direction"":""above_expected"",""residual_pct"":0.16707483354416053,""endpoint_warning"":false,""revision_risk"":true}"
