date,electricity,_true_anomaly,_synthetic_temp,temperature,dayofweek,is_weekend,month,dayofyear,is_holiday,is_workday,holiday_name,is_spring_festival,days_to_cny,gdp_yoy,pmi,CDD,HDD,log_elec
2023-11-13,125.50059093732436,0,15.441564297118067,15.441564297118067,0,0,11,317,0,1,,0,-83.0,5.44,49.6,0.0,0.0,4.832310467224692
2023-11-14,123.04963841802763,0,17.703371712815304,17.703371712815304,1,0,11,318,0,1,,0,-82.0,5.44,49.6,0.0,0.0,4.812587838336426
2023-11-15,129.4636122150049,0,9.01491049895481,9.01491049895481,2,0,11,319,0,1,,0,-81.0,5.44,49.6,0.0,0.9850895010451897,4.863399854898698
2023-11-16,126.7748634547705,0,13.401614736141847,13.401614736141847,3,0,11,320,0,1,,0,-80.0,5.44,49.6,0.0,0.0,4.842412784613025
2023-11-17,125.48385108755764,0,10.205001345399735,10.205001345399735,4,0,11,321,0,1,,0,-79.0,5.44,49.6,0.0,0.0,4.832177073699129
2023-11-18,99.03412706846322,0,12.635319616520487,12.635319616520487,5,1,11,322,1,0,,0,-78.0,5.44,49.6,0.0,0.0,4.595464508596303
2023-11-19,101.31486460172722,0,12.655012573750136,12.655012573750136,6,1,11,323,1,0,,0,-77.0,5.44,49.6,0.0,0.0,4.618233138907449
2023-11-20,128.34220445834936,0,8.952528331504677,8.952528331504677,0,0,11,324,0,1,,0,-76.0,5.44,49.6,0.0,1.047471668495323,4.854700168880083
2023-11-21,127.78837664594283,0,15.054845076000166,15.054845076000166,1,0,11,325,0,1,,0,-75.0,5.44,49.6,0.0,0.0,4.85037558824501
2023-11-22,127.64430631120825,0,10.94724605094229,10.94724605094229,2,0,11,326,0,1,,0,-74.0,5.44,49.6,0.0,0.0,4.849247538785214
2023-11-23,122.60630035614317,0,10.517218456691237,10.517218456691237,3,0,11,327,0,1,,0,-73.0,5.44,49.6,0.0,0.0,4.808978411709799
2023-11-24,126.22466395064971,0,11.118376609301055,11.118376609301055,4,0,11,328,0,1,,0,-72.0,5.44,49.6,0.0,0.0,4.838063366437215
2023-11-25,104.64980271048202,0,10.36234289045514,10.36234289045514,5,1,11,329,1,0,,0,-71.0,5.44,49.6,0.0,0.0,4.650619563658335
2023-11-26,105.13698503128245,0,6.203621713324782,6.203621713324782,6,1,11,330,1,0,,0,-70.0,5.44,49.6,0.0,3.7963782866752176,4.655264119226697
2023-11-27,126.35494092940058,0,9.627924456580319,9.627924456580319,0,0,11,331,0,1,,0,-69.0,5.44,49.6,0.0,0.3720755434196814,4.839094938169742
2023-11-28,126.3759648551206,0,10.910469726911668,10.910469726911668,1,0,11,332,0,1,,0,-68.0,5.44,49.6,0.0,0.0,4.839261312169022
2023-11-29,125.34179073521915,0,10.286534654045296,10.286534654045296,2,0,11,333,0,1,,0,-67.0,5.44,49.6,0.0,0.0,4.8310443317155265
2023-11-30,128.73420213468563,0,5.731332986574068,5.731332986574068,3,0,11,334,0,1,,0,-66.0,5.44,49.6,0.0,4.268667013425932,4.857749830148836
2023-12-01,130.14434482341287,0,6.84449745053594,6.84449745053594,4,0,12,335,0,1,,0,-65.0,5.05,50.9,0.0,3.1555025494640603,4.868644179274206
2023-12-02,102.86395197142704,0,11.367813647568425,11.367813647568425,5,1,12,336,1,0,,0,-64.0,5.05,50.9,0.0,0.0,4.63340726048589
2023-12-03,106.14343904965611,0,7.609631986380823,7.609631986380823,6,1,12,337,1,0,,0,-63.0,5.05,50.9,0.0,2.3903680136191774,4.664791377945659
2023-12-04,125.09866536572393,0,10.904562361060652,10.904562361060652,0,0,12,338,0,1,,0,-62.0,5.05,50.9,0.0,0.0,4.829102748876579
2023-12-05,125.37750985802133,0,11.194722218549375,11.194722218549375,1,0,12,339,0,1,,0,-61.0,5.05,50.9,0.0,0.0,4.831329264889473
2023-12-06,132.7714344404015,0,5.655358706660367,5.655358706660367,2,0,12,340,0,1,,0,-60.0,5.05,50.9,0.0,4.344641293339633,4.888629111799147
2023-12-07,129.11338732000655,0,8.717999232760425,8.717999232760425,3,0,12,341,0,1,,0,-59.0,5.05,50.9,0.0,1.282000767239575,4.860690989765379
2023-12-08,132.9831925361938,0,5.2368754542336555,5.2368754542336555,4,0,12,342,0,1,,0,-58.0,5.05,50.9,0.0,4.7631245457663445,4.890222748327834
2023-12-09,104.30631743997844,0,8.966669272417167,8.966669272417167,5,1,12,343,1,0,,0,-57.0,5.05,50.9,0.0,1.0333307275828325,4.647331930066773
2023-12-10,112.84831908592545,0,2.7808304733555484,2.7808304733555484,6,1,12,344,1,0,,0,-56.0,5.05,50.9,0.0,7.2191695266444516,4.726044608034538
2023-12-11,123.4827073681061,0,9.590601310770131,9.590601310770131,0,0,12,345,0,1,,0,-55.0,5.05,50.9,0.0,0.4093986892298691,4.816101124953251
2023-12-12,128.18155873564,0,9.542692489236561,9.542692489236561,1,0,12,346,0,1,,0,-54.0,5.05,50.9,0.0,0.4573075107634388,4.853447686523596
2023-12-13,126.62681186850234,0,10.167469242494098,10.167469242494098,2,0,12,347,0,1,,0,-53.0,5.05,50.9,0.0,0.0,4.84124427139838
2023-12-14,131.45849199199074,0,6.907736264176165,6.907736264176165,3,0,12,348,0,1,,0,-52.0,5.05,50.9,0.0,3.0922637358238347,4.878691151538772
2023-12-15,131.8342468282809,0,7.876008432672055,7.876008432672055,4,0,12,349,0,1,,0,-51.0,5.05,50.9,0.0,2.123991567327945,4.881545427680808
2023-12-16,109.16582633493462,0,3.188248059083832,3.188248059083832,5,1,12,350,1,0,,0,-50.0,5.05,50.9,0.0,6.811751940916168,4.692868068682314
2023-12-17,103.78626717196171,0,7.637648491658951,7.637648491658951,6,1,12,351,1,0,,0,-49.0,5.05,50.9,0.0,2.3623515083410487,4.642333661131106
2023-12-18,132.1987340665901,0,6.866371004183621,6.866371004183621,0,0,12,352,0,1,,0,-48.0,5.05,50.9,0.0,3.1336289958163794,4.884306351476049
2023-12-19,128.85432342728993,0,8.733244209851403,8.733244209851403,1,0,12,353,0,1,,0,-47.0,5.05,50.9,0.0,1.266755790148597,4.858682490491913
2023-12-20,131.88867166293483,0,7.006013560758152,7.006013560758152,2,0,12,354,0,1,,0,-46.0,5.05,50.9,0.0,2.993986439241848,4.88195817023453
2023-12-21,132.02855843414477,0,6.124743545412635,6.124743545412635,3,0,12,355,0,1,,0,-45.0,5.05,50.9,0.0,3.8752564545873653,4.883018250959525
2023-12-22,139.69467425599709,0,2.641907192124073,2.641907192124073,4,0,12,356,0,1,,0,-44.0,5.05,50.9,0.0,7.358092807875927,4.939459142816092
2023-12-23,110.42273982006276,0,6.291824522954955,6.291824522954955,5,1,12,357,1,0,,0,-43.0,5.05,50.9,0.0,3.708175477045045,4.704316089263725
2023-12-24,107.73937379682161,0,7.874543193415246,7.874543193415246,6,1,12,358,1,0,,0,-42.0,5.05,50.9,0.0,2.1254568065847543,4.679715105065658
2023-12-25,131.65240914360805,0,6.7785098994106985,6.7785098994106985,0,0,12,359,0,1,,0,-41.0,5.05,50.9,0.0,3.2214901005893015,4.880165185384515
2023-12-26,127.32281938235593,0,7.265535481365788,7.265535481365788,1,0,12,360,0,1,,0,-40.0,5.05,50.9,0.0,2.734464518634212,4.846725746233717
2023-12-27,131.92942353852237,0,7.991114283964763,7.991114283964763,2,0,12,361,0,1,,0,-39.0,5.05,50.9,0.0,2.0088857160352367,4.882267109436601
2023-12-28,139.48495523964368,0,3.7416644362012272,3.7416644362012272,3,0,12,362,0,1,,0,-38.0,5.05,50.9,0.0,6.258335563798773,4.9379567477009445
2023-12-29,131.0855658707752,0,8.449389424057454,8.449389424057454,4,0,12,363,0,1,,0,-37.0,5.05,50.9,0.0,1.550610575942546,4.875850284561546
2023-12-30,90.79772478226238,0,10.73045384556048,10.73045384556048,5,1,12,364,1,0,New Year's Day,0,-36.0,5.05,50.9,0.0,0.0,4.5086342278292335
2023-12-31,97.66330160552914,0,5.802361557754322,5.802361557754322,6,1,12,365,1,0,New Year's Day,0,-35.0,5.05,50.9,0.0,4.197638442245678,4.5815258652044895
2024-01-01,119.24083531300545,0,5.978084283309935,5.978084283309935,0,0,1,1,1,0,New Year's Day,0,-34.0,5.56,50.8,0.0,4.021915716690065,4.781145274094
2024-01-02,138.1671828447252,0,5.206912387767476,5.206912387767476,1,0,1,2,0,1,,0,-33.0,5.56,50.8,0.0,4.793087612232524,4.928464421809008
2024-01-03,127.13518319121239,0,9.276594250910644,9.276594250910644,2,0,1,3,0,1,,0,-32.0,5.56,50.8,0.0,0.7234057490893555,4.8452509549262714
2024-01-04,131.59408905818265,0,7.2144759569374886,7.2144759569374886,3,0,1,4,0,1,,0,-31.0,5.56,50.8,0.0,2.7855240430625114,4.879722101911208
2024-01-05,138.83019803612956,0,3.8278344990831314,3.8278344990831314,4,0,1,5,0,1,,0,-30.0,5.56,50.8,0.0,6.1721655009168686,4.933251589510648
2024-01-06,108.85816941539764,0,6.895729235968488,6.895729235968488,5,1,1,6,1,0,,0,-29.0,5.56,50.8,0.0,3.1042707640315124,4.690045836912043
2024-01-07,113.65845772348584,0,1.5042157381859065,1.5042157381859065,6,1,1,7,1,0,,0,-28.0,5.56,50.8,0.0,8.495784261814094,4.733197966565984
2024-01-08,135.30537706993215,0,5.775040416991409,5.775040416991409,0,0,1,8,0,1,,0,-27.0,5.56,50.8,0.0,4.224959583008591,4.907534276219519
2024-01-09,135.29059171772164,0,6.033803109352006,6.033803109352006,1,0,1,9,0,1,,0,-26.0,5.56,50.8,0.0,3.9661968906479936,4.907424996304585
2024-01-10,133.61562681917934,0,6.516246883171167,6.516246883171167,2,0,1,10,0,1,,0,-25.0,5.56,50.8,0.0,3.483753116828833,4.894967221471841
2024-01-11,136.02413889017822,0,5.161175746343851,5.161175746343851,3,0,1,11,0,1,,0,-24.0,5.56,50.8,0.0,4.838824253656149,4.912832361825785
2024-01-12,142.7486025572624,0,0.17383376468758982,0.17383376468758982,4,0,1,12,0,1,,0,-23.0,5.56,50.8,0.0,9.82616623531241,4.961085059046958
2024-01-13,109.53928722689402,0,8.4111770803323,8.4111770803323,5,1,1,13,1,0,,0,-22.0,5.56,50.8,0.0,1.5888229196677006,4.696283272367945
2024-01-14,106.14450366937115,0,8.101019430221552,8.101019430221552,6,1,1,14,1,0,,0,-21.0,5.56,50.8,0.0,1.8989805697784483,4.664801407904981
2024-01-15,131.58291712594124,0,7.138936292582573,7.138936292582573,0,0,1,15,0,1,,0,-20.0,5.56,50.8,0.0,2.8610637074174274,4.879637201391895
2024-01-16,138.35208367100176,0,3.5544588114785567,3.5544588114785567,1,0,1,16,0,1,,0,-19.0,5.56,50.8,0.0,6.445541188521443,4.929801766986899
2024-01-17,140.07973149385091,0,3.6378733573923565,3.6378733573923565,2,0,1,17,0,1,,0,-18.0,5.56,50.8,0.0,6.3621266426076435,4.942211771170012
2024-01-18,132.07268808482013,0,5.716795369587448,5.716795369587448,3,0,1,18,0,1,,0,-17.0,5.56,50.8,0.0,4.283204630412552,4.883352438334009
2024-01-19,133.47764072288055,0,5.074021502982592,5.074021502982592,4,0,1,19,0,1,,0,-16.0,5.56,50.8,0.0,4.925978497017408,4.893933978591219
2024-01-20,106.22906243591412,0,6.743600885152404,6.743600885152404,5,1,1,20,1,0,,0,-15.0,5.56,50.8,0.0,3.2563991148475964,4.665597728959075
2024-01-21,109.80684171837089,0,5.822165863318978,5.822165863318978,6,1,1,21,1,0,,0,-14.0,5.56,50.8,0.0,4.177834136681022,4.698722837866173
2024-01-22,133.1250907274289,0,4.4030900753198186,4.4030900753198186,0,0,1,22,0,1,,0,-13.0,5.56,50.8,0.0,5.5969099246801814,4.89128921798405
2024-01-23,134.12494746408711,0,4.14610881375699,4.14610881375699,1,0,1,23,0,1,,0,-12.0,5.56,50.8,0.0,5.85389118624301,4.89877180925712
2024-01-24,136.75504421033733,0,3.0049082176662782,3.0049082176662782,2,0,1,24,0,1,,0,-11.0,5.56,50.8,0.0,6.995091782333722,4.918191326986246
2024-01-25,127.79483453138418,0,6.23911045811673,6.23911045811673,3,0,1,25,0,1,,0,-10.0,5.56,50.8,0.0,3.7608895418832704,4.850426122749314
2024-01-26,132.15858244606224,0,3.1115640921006538,3.1115640921006538,4,0,1,26,0,1,,0,-9.0,5.56,50.8,0.0,6.888435907899346,4.884002583671426
2024-01-27,101.12480716672475,0,6.932957200250918,6.932957200250918,5,1,1,27,1,0,,0,-8.0,5.56,50.8,0.0,3.067042799749082,4.616355468496489
2024-01-28,100.1006162272912,0,7.270488030647212,7.270488030647212,6,1,1,28,1,0,,0,-7.0,5.56,50.8,0.0,2.729511969352788,4.606175842419021
2024-01-29,121.6916132628215,0,5.28942559640456,5.28942559640456,0,0,1,29,0,1,,0,-6.0,5.56,50.8,0.0,4.71057440359544,4.801490084412789
2024-01-30,118.62583812117882,0,3.866542139118165,3.866542139118165,1,0,1,30,0,1,,0,-5.0,5.56,50.8,0.0,6.133457860881835,4.775974322204849
2024-01-31,113.06168610565273,0,6.72115742769516,6.72115742769516,2,0,1,31,0,1,,0,-4.0,5.56,50.8,0.0,3.27884257230484,4.7279335645063
2024-02-01,119.28566590397423,0,1.67072943895743,1.67072943895743,3,0,2,32,0,1,,0,-3.0,5.61,50.1,0.0,8.32927056104257,4.781521170200034
2024-02-02,114.65911549949725,0,2.860925397136473,2.860925397136473,4,0,2,33,0,1,,0,-2.0,5.61,50.1,0.0,7.139074602863527,4.741963513334812
2024-02-03,86.91380115003051,0,6.475331078322929,6.475331078322929,5,1,2,34,1,0,,0,-1.0,5.61,50.1,0.0,3.524668921677071,4.464916836117395
2024-02-04,91.96645500994205,0,3.9184163424797145,3.9184163424797145,6,1,2,35,0,1,Spring Festival,1,0.0,5.61,50.1,0.0,6.0815836575202855,4.521423891102051
2024-02-05,105.16225786401986,0,7.634499538149214,7.634499538149214,0,0,2,36,0,1,,0,1.0,5.61,50.1,0.0,2.365500461850786,4.65550447038071
2024-02-06,115.01531295138139,0,4.080985947303019,4.080985947303019,1,0,2,37,0,1,,0,2.0,5.61,50.1,0.0,5.919014052696981,4.7450652755977325
2024-02-07,118.14669599278747,0,2.7367308398562322,2.7367308398562322,2,0,2,38,0,1,,0,3.0,5.61,50.1,0.0,7.263269160143768,4.771927038728889
2024-02-08,111.32519541716157,0,8.905343885430838,8.905343885430838,3,0,2,39,0,1,,0,4.0,5.61,50.1,0.0,1.0946561145691618,4.712455606581582
2024-02-09,116.65647909159192,0,6.815686158696435,6.815686158696435,4,0,2,40,0,1,,0,5.0,5.61,50.1,0.0,3.184313841303565,4.759233539930486
2024-02-10,73.85044113057715,0,7.965724362711573,7.965724362711573,5,1,2,41,1,0,Spring Festival,1,6.0,5.61,50.1,0.0,2.0342756372884274,4.302041982291669
2024-02-11,76.04444043936536,0,6.622365078528599,6.622365078528599,6,1,2,42,1,0,Spring Festival,1,7.0,5.61,50.1,0.0,3.377634921471401,4.3313179120142085
2024-02-12,92.23455744345355,0,5.761874313196644,5.761874313196644,0,0,2,43,1,0,Spring Festival,1,8.0,5.61,50.1,0.0,4.238125686803356,4.524334869920909
2024-02-13,88.6084442075798,0,11.34041521003483,11.34041521003483,1,0,2,44,1,0,Spring Festival,1,9.0,5.61,50.1,0.0,0.0,4.484227160152897
2024-02-14,93.1965379454388,0,6.545063657094094,6.545063657094094,2,0,2,45,1,0,Spring Festival,1,10.0,5.61,50.1,0.0,3.4549363429059063,4.534710574493429
2024-02-15,95.2638708514852,0,2.731403876263418,2.731403876263418,3,0,2,46,1,0,Spring Festival,1,11.0,5.61,50.1,0.0,7.268596123736582,4.55665062914179
2024-02-16,91.02473741868592,0,6.725796519749718,6.725796519749718,4,0,2,47,1,0,Spring Festival,1,12.0,5.61,50.1,0.0,3.274203480250282,4.511131309340895
2024-02-17,73.53016512979093,0,7.294179242670396,7.294179242670396,5,1,2,48,1,0,Spring Festival,1,13.0,5.61,50.1,0.0,2.7058207573296036,4.2976957319528
2024-02-18,106.7685100943589,0,7.780649988963033,7.780649988963033,6,1,2,49,0,1,Spring Festival,1,14.0,5.61,50.1,0.0,2.2193500110369673,4.670663033745737
2024-02-19,125.78314090259443,0,5.576607876749106,5.576607876749106,0,0,2,50,0,1,,0,15.0,5.61,50.1,0.0,4.423392123250894,4.834559320202802
2024-02-20,131.29156583360685,0,6.57702939277953,6.57702939277953,1,0,2,51,0,1,,0,16.0,5.61,50.1,0.0,3.4229706072204698,4.877420543400961
2024-02-21,137.52170009706802,0,5.008138447112109,5.008138447112109,2,0,2,52,0,1,,0,17.0,5.61,50.1,0.0,4.991861552887891,4.9237817235423025
2024-02-22,135.0629203139573,0,6.9445333694668765,6.9445333694668765,3,0,2,53,0,1,,0,18.0,5.61,50.1,0.0,3.0554666305331235,4.905740746258244
2024-02-23,127.64915415869109,0,8.480001924994319,8.480001924994319,4,0,2,54,0,1,,0,19.0,5.61,50.1,0.0,1.519998075005681,4.8492855174116505
2024-02-24,109.15714911751228,0,8.3873425492814,8.3873425492814,5,1,2,55,1,0,,0,20.0,5.61,50.1,0.0,1.6126574507186007,4.692788578950105
2024-02-25,113.6790797553511,0,6.626819756925345,6.626819756925345,6,1,2,56,1,0,,0,21.0,5.61,50.1,0.0,3.373180243074655,4.733379388711667
2024-02-26,144.8401444454561,0,0.20979972291978388,0.20979972291978388,0,0,2,57,0,1,,0,22.0,5.61,50.1,0.0,9.790200277080217,4.975630682172945
2024-02-27,131.81805405288304,0,9.323161367356974,9.323161367356974,1,0,2,58,0,1,,0,23.0,5.61,50.1,0.0,0.676838632643026,4.881422593361789
2024-02-28,126.67381575805769,0,14.88515964161203,14.88515964161203,2,0,2,59,0,1,,0,24.0,5.61,50.1,0.0,0.0,4.841615402654826
2024-02-29,131.21574316052488,0,9.97749540053965,9.97749540053965,3,0,2,60,0,1,,0,25.0,5.61,50.1,0.0,0.02250459946034944,4.876842862912894
2024-03-01,128.6222838782839,0,13.477437495926523,13.477437495926523,4,0,3,61,0,1,,0,26.0,6.03,51.9,0.0,0.0,4.85688007733871
2024-03-02,109.681348870049,0,8.342343846033156,8.342343846033156,5,1,3,62,1,0,,0,27.0,6.03,51.9,0.0,1.657656153966844,4.6975793334101015
2024-03-03,104.75002034030196,0,10.386065813192946,10.386065813192946,6,1,3,63,1,0,,0,28.0,6.03,51.9,0.0,0.0,4.651576752981722
2024-03-04,131.9224242925511,0,15.075581738550294,15.075581738550294,0,0,3,64,0,1,,0,29.0,6.03,51.9,0.0,0.0,4.882214055072718
2024-03-05,145.00700566678967,0,2.4209060562172313,2.4209060562172313,1,0,3,65,0,1,,0,30.0,6.03,51.9,0.0,7.579093943782769,4.976782056196822
2024-03-06,135.83435545179094,0,5.868159653771503,5.868159653771503,2,0,3,66,0,1,,0,31.0,6.03,51.9,0.0,4.131840346228497,4.9114361687829575
2024-03-07,128.77126923516883,0,10.980364207489252,10.980364207489252,3,0,3,67,0,1,,0,32.0,6.03,51.9,0.0,0.0,4.858037723843227
2024-03-08,132.3928969167355,0,6.335572214552213,6.335572214552213,4,0,3,68,0,1,,0,33.0,6.03,51.9,0.0,3.6644277854477867,4.885773993398627
2024-03-09,107.07563907616698,0,10.388070755705838,10.388070755705838,5,1,3,69,1,0,,0,34.0,6.03,51.9,0.0,0.0,4.673535491974559
2024-03-10,106.60731949452351,0,10.613475555614102,10.613475555614102,6,1,3,70,1,0,,0,35.0,6.03,51.9,0.0,0.0,4.669152172550179
2024-03-11,128.4656370122107,0,9.794530010809828,9.794530010809828,0,0,3,71,0,1,,0,36.0,6.03,51.9,0.0,0.20546998919017234,4.855661452325786
2024-03-12,132.58119505389982,0,9.723620148539123,9.723620148539123,1,0,3,72,0,1,,0,37.0,6.03,51.9,0.0,0.2763798514608773,4.887195250605023
2024-03-13,130.41365416357814,0,11.844153600712586,11.844153600712586,2,0,3,73,0,1,,0,38.0,6.03,51.9,0.0,0.0,4.87071135385425
2024-03-14,129.22914144108708,0,11.397629513934893,11.397629513934893,3,0,3,74,0,1,,0,39.0,6.03,51.9,0.0,0.0,4.86158711886485
2024-03-15,130.54210646616664,0,9.847825930875125,9.847825930875125,4,0,3,75,0,1,,0,40.0,6.03,51.9,0.0,0.1521740691248752,4.871695829634
2024-03-16,109.51754116535537,0,11.408127392672174,11.408127392672174,5,1,3,76,1,0,,0,41.0,6.03,51.9,0.0,0.0,4.696084729717897
2024-03-17,108.80033434486383,0,12.805851474232497,12.805851474232497,6,1,3,77,1,0,,0,42.0,6.03,51.9,0.0,0.0,4.689514407439766
2024-03-18,131.65404470715953,0,9.76626920509168,9.76626920509168,0,0,3,78,0,1,,0,43.0,6.03,51.9,0.0,0.23373079490832005,4.8801776086542645
2024-03-19,134.17431197289528,0,9.145575860515429,9.145575860515429,1,0,3,79,0,1,,0,44.0,6.03,51.9,0.0,0.8544241394845713,4.899139790215911
2024-03-20,130.39834218518786,0,9.322199694829227,9.322199694829227,2,0,3,80,0,1,,0,45.0,6.03,51.9,0.0,0.6778003051707735,4.870593936107964
2024-03-21,131.75048415288782,0,12.573374048717245,12.573374048717245,3,0,3,81,0,1,,0,46.0,6.03,51.9,0.0,0.0,4.880909862199447
2024-03-22,141.22252223799032,0,4.194905792800628,4.194905792800628,4,0,3,82,0,1,,0,47.0,6.03,51.9,0.0,5.805094207199372,4.950336818274199
2024-03-23,112.65044185225803,0,5.84442108213886,5.84442108213886,5,1,3,83,1,0,,0,48.0,6.03,51.9,0.0,4.15557891786114,4.724289589216394
2024-03-24,108.80641642744658,0,12.173690540315146,12.173690540315146,6,1,3,84,1,0,,0,49.0,6.03,51.9,0.0,0.0,4.689570307199886
2024-03-25,130.33330071534348,0,14.534864699063355,14.534864699063355,0,0,3,85,0,1,,0,50.0,6.03,51.9,0.0,0.0,4.870095021051318
2024-03-26,134.0558109361332,0,9.296337454868574,9.296337454868574,1,0,3,86,0,1,,0,51.0,6.03,51.9,0.0,0.7036625451314258,4.898256212762443
2024-03-27,133.0641234137523,0,10.074933388860405,10.074933388860405,2,0,3,87,0,1,,0,52.0,6.03,51.9,0.0,0.0,4.890831142964449
2024-03-28,127.97578565955233,0,8.855494586491893,8.855494586491893,3,0,3,88,0,1,,0,53.0,6.03,51.9,0.0,1.1445054135081065,4.85184107148911
2024-03-29,134.4237102462497,0,13.88431627688773,13.88431627688773,4,0,3,89,0,1,,0,54.0,6.03,51.9,0.0,0.0,4.900996828052352
2024-03-30,103.37994822374036,0,12.239308375249427,12.239308375249427,5,1,3,90,1,0,,0,55.0,6.03,51.9,0.0,0.0,4.638411018933374
2024-03-31,107.36917772303886,0,11.315440289428519,11.315440289428519,6,1,3,91,1,0,,0,56.0,6.03,51.9,0.0,0.0,4.676273155067449
2024-04-01,134.23919842809647,0,13.714796363139252,13.714796363139252,0,0,4,92,0,1,,0,57.0,5.85,52.2,0.0,0.0,4.899623271515852
2024-04-02,131.62285496135505,0,13.957587355684979,13.957587355684979,1,0,4,93,0,1,,0,58.0,5.85,52.2,0.0,0.0,4.879940673731453
2024-04-03,129.38897389235046,0,14.486005386376737,14.486005386376737,2,0,4,94,0,1,,0,59.0,5.85,52.2,0.0,0.0,4.862823168949021
2024-04-04,114.55268281005856,0,13.278222942438543,13.278222942438543,3,0,4,95,1,0,Tomb-sweeping Day,0,60.0,5.85,52.2,0.0,0.0,4.741034829053523
2024-04-05,118.29847411553655,0,14.365041314555873,14.365041314555873,4,0,4,96,1,0,Tomb-sweeping Day,0,61.0,5.85,52.2,0.0,0.0,4.7732108724695115
2024-04-06,92.81184551456863,0,16.12539450617108,16.12539450617108,5,1,4,97,1,0,Tomb-sweeping Day,0,62.0,5.85,52.2,0.0,0.0,4.530574277277272
2024-04-07,110.47532947204274,0,13.447579000586009,13.447579000586009,6,1,4,98,0,1,Tomb-sweeping Day,0,63.0,5.85,52.2,0.0,0.0,4.704792233334536
2024-04-08,132.41851306098025,0,15.445820563028462,15.445820563028462,0,0,4,99,0,1,,0,64.0,5.85,52.2,0.0,0.0,4.8859674604726235
2024-04-09,130.20232071528133,0,13.0933947160819,13.0933947160819,1,0,4,100,0,1,,0,65.0,5.85,52.2,0.0,0.0,4.86908955384973
2024-04-10,131.458866322172,0,16.624356509308353,16.624356509308353,2,0,4,101,0,1,,0,66.0,5.85,52.2,0.0,0.0,4.878693999050885
2024-04-11,130.63979098838882,0,14.055417206503694,14.055417206503694,3,0,4,102,0,1,,0,67.0,5.85,52.2,0.0,0.0,4.872443848755761
2024-04-12,134.4333993646356,1,10.730487195519292,10.730487195519292,4,0,4,103,0,1,,0,68.0,5.85,52.2,0.0,0.0,4.901068904393603
2024-04-13,110.35146576960891,1,12.421687250439435,12.421687250439435,5,1,4,104,1,0,,0,69.0,5.85,52.2,0.0,0.0,4.703670415528973
2024-04-14,107.19430792624263,1,14.225593245701898,14.225593245701898,6,1,4,105,1,0,,0,70.0,5.85,52.2,0.0,0.0,4.674643149524008
2024-04-15,134.9664150516803,1,17.71143704990756,17.71143704990756,0,0,4,106,0,1,,0,71.0,5.85,52.2,0.0,0.0,4.905025970093239
2024-04-16,135.92967713657063,1,17.721407036967097,17.721407036967097,1,0,4,107,0,1,,0,72.0,5.85,52.2,0.0,0.0,4.912137672125993
2024-04-17,142.41503318990763,1,20.35642607429412,20.35642607429412,2,0,4,108,0,1,,0,73.0,5.85,52.2,0.0,0.0,4.958745563559584
2024-04-18,138.63498689493701,1,21.086862046587505,21.086862046587505,3,0,4,109,0,1,,0,74.0,5.85,52.2,0.0,0.0,4.931844485599936
2024-04-19,146.30252367908412,1,12.909967606201308,12.909967606201308,4,0,4,110,0,1,,0,75.0,5.85,52.2,0.0,0.0,4.985676557905214
2024-04-20,117.70824078001714,1,15.190545425489455,15.190545425489455,5,1,4,111,1,0,,0,76.0,5.85,52.2,0.0,0.0,4.768209026938627
2024-04-21,115.75245201993297,1,19.497473831224532,19.497473831224532,6,1,4,112,1,0,,0,77.0,5.85,52.2,0.0,0.0,4.751453876499491
2024-04-22,141.55254433307596,1,19.83525213570397,19.83525213570397,0,0,4,113,0,1,,0,78.0,5.85,52.2,0.0,0.0,4.952670986197324
2024-04-23,140.02858918857143,1,16.51318686665228,16.51318686665228,1,0,4,114,0,1,,0,79.0,5.85,52.2,0.0,0.0,4.9418466102513845
2024-04-24,137.3483181483111,1,17.921753679997934,17.921753679997934,2,0,4,115,0,1,,0,80.0,5.85,52.2,0.0,0.0,4.922520167459476
2024-04-25,138.31629963846348,1,17.413506732261812,17.413506732261812,3,0,4,116,0,1,,0,81.0,5.85,52.2,0.0,0.0,4.929543088837197
2024-04-26,133.7691084419566,1,17.774670708235238,17.774670708235238,4,0,4,117,0,1,,0,82.0,5.85,52.2,0.0,0.0,4.896115242427369
2024-04-27,106.88780815685944,1,15.328038834190522,15.328038834190522,5,1,4,118,1,0,,0,83.0,5.85,52.2,0.0,0.0,4.67177976247976
2024-04-28,109.06578160132234,1,17.77706352492227,17.77706352492227,6,1,4,119,0,1,Labour Day,0,84.0,5.85,52.2,0.0,0.0,4.691951201125255
2024-04-29,129.84197695565203,1,18.709119655699553,18.709119655699553,0,0,4,120,0,1,,0,85.0,5.85,52.2,0.0,0.0,4.866318149181394
2024-04-30,131.98690896856056,0,14.856485500046006,14.856485500046006,1,0,4,121,0,1,,0,86.0,5.85,52.2,0.0,0.0,4.882702743187655
2024-05-01,115.90838127080721,0,20.597945320351204,20.597945320351204,2,0,5,122,1,0,Labour Day,0,87.0,6.22,51.4,0.0,0.0,4.752800062405908
2024-05-02,116.01148420492892,0,21.53480108188575,21.53480108188575,3,0,5,123,1,0,Labour Day,0,88.0,6.22,51.4,0.0,0.0,4.7536891879726415
2024-05-03,121.1135010724812,0,18.077588014120646,18.077588014120646,4,0,5,124,1,0,Labour Day,0,89.0,6.22,51.4,0.0,0.0,4.796728131318256
