id,label,name,category,indicator_id,region_id,period_id,value,unit,yoy_pct,frequency,source_id,quality_flag,notes
obs-makeup-workdays-2021-04,Observation,2021-04-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-04,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-05,Observation,2021-05-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-05,19,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-05,Observation,2021-05-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-05,12,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-05,Observation,2021-05-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-05,5,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-05,Observation,2021-05-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-05,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-06,Observation,2021-06-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-06,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-06,Observation,2021-06-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-06,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-06,Observation,2021-06-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-06,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-06,Observation,2021-06-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-06,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-07,Observation,2021-07-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-07,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-07,Observation,2021-07-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-07,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-07,Observation,2021-07-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-07,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-07,Observation,2021-07-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-07,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-08,Observation,2021-08-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-08,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-08,Observation,2021-08-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-08,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-08,Observation,2021-08-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-08,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-08,Observation,2021-08-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-08,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-09,Observation,2021-09-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-09,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-09,Observation,2021-09-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-09,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-09,Observation,2021-09-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-09,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-09,Observation,2021-09-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-09,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-10,Observation,2021-10-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-10,17,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-10,Observation,2021-10-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-10,14,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-10,Observation,2021-10-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-10,7,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-10,Observation,2021-10-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-10,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-11,Observation,2021-11-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-11,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-11,Observation,2021-11-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-11,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-11,Observation,2021-11-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-11,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-11,Observation,2021-11-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-11,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2021-12,Observation,2021-12-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2021-12,23,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2021-12,Observation,2021-12-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2021-12,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2021-12,Observation,2021-12-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2021-12,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2021-12,Observation,2021-12-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2021-12,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-01,Observation,2022-01-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-01,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-01,Observation,2022-01-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-01,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-01,Observation,2022-01-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-01,4,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-01,Observation,2022-01-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-01,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-02,Observation,2022-02-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-02,16,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-02,Observation,2022-02-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-02,12,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-02,Observation,2022-02-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-02,6,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-02,Observation,2022-02-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-02,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-03,Observation,2022-03-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-03,23,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-03,Observation,2022-03-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-03,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-03,Observation,2022-03-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-03,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-03,Observation,2022-03-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-03,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-04,Observation,2022-04-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-04,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-04,Observation,2022-04-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-04,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-04,Observation,2022-04-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-04,4,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-04,Observation,2022-04-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-04,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-05,Observation,2022-05-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-05,20,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-05,Observation,2022-05-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-05,11,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-05,Observation,2022-05-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-05,4,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-05,Observation,2022-05-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-05,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-06,Observation,2022-06-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-06,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-06,Observation,2022-06-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-06,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-06,Observation,2022-06-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-06,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-06,Observation,2022-06-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-06,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-07,Observation,2022-07-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-07,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-07,Observation,2022-07-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-07,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-07,Observation,2022-07-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-07,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-07,Observation,2022-07-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-07,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-08,Observation,2022-08-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-08,23,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-08,Observation,2022-08-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-08,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-08,Observation,2022-08-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-08,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-08,Observation,2022-08-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-08,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-09,Observation,2022-09-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-09,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-09,Observation,2022-09-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-09,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-09,Observation,2022-09-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-09,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-09,Observation,2022-09-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-09,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-10,Observation,2022-10-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-10,18,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-10,Observation,2022-10-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-10,13,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-10,Observation,2022-10-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-10,7,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-10,Observation,2022-10-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-10,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-11,Observation,2022-11-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-11,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-11,Observation,2022-11-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-11,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-11,Observation,2022-11-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-11,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-11,Observation,2022-11-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-11,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2022-12,Observation,2022-12-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2022-12,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2022-12,Observation,2022-12-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2022-12,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2022-12,Observation,2022-12-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2022-12,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2022-12,Observation,2022-12-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2022-12,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-01,Observation,2023-01-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-01,18,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-01,Observation,2023-01-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-01,13,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-01,Observation,2023-01-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-01,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-01,Observation,2023-01-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-01,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-02,Observation,2023-02-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-02,20,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-02,Observation,2023-02-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-02,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-02,Observation,2023-02-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-02,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-02,Observation,2023-02-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-02,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-03,Observation,2023-03-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-03,23,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-03,Observation,2023-03-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-03,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-03,Observation,2023-03-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-03,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-03,Observation,2023-03-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-03,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-04,Observation,2023-04-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-04,20,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-04,Observation,2023-04-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-04,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-04,Observation,2023-04-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-04,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-04,Observation,2023-04-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-04,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-05,Observation,2023-05-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-05,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-05,Observation,2023-05-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-05,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-05,Observation,2023-05-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-05,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-05,Observation,2023-05-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-05,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-06,Observation,2023-06-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-06,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-06,Observation,2023-06-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-06,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-06,Observation,2023-06-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-06,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-06,Observation,2023-06-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-06,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-07,Observation,2023-07-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-07,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-07,Observation,2023-07-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-07,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-07,Observation,2023-07-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-07,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-07,Observation,2023-07-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-07,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-08,Observation,2023-08-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-08,23,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-08,Observation,2023-08-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-08,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-08,Observation,2023-08-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-08,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-08,Observation,2023-08-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-08,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-09,Observation,2023-09-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-09,20,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-09,Observation,2023-09-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-09,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-09,Observation,2023-09-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-09,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-09,Observation,2023-09-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-09,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-10,Observation,2023-10-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-10,19,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-10,Observation,2023-10-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-10,12,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-10,Observation,2023-10-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-10,6,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-10,Observation,2023-10-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-10,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-11,Observation,2023-11-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-11,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-11,Observation,2023-11-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-11,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-11,Observation,2023-11-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-11,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-11,Observation,2023-11-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-11,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2023-12,Observation,2023-12-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2023-12,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2023-12,Observation,2023-12-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2023-12,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2023-12,Observation,2023-12-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2023-12,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2023-12,Observation,2023-12-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2023-12,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2024-01,Observation,2024-01-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2024-01,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2024-01,Observation,2024-01-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2024-01,9,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2024-01,Observation,2024-01-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2024-01,1,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2024-01,Observation,2024-01-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2024-01,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2024-02,Observation,2024-02-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2024-02,18,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2024-02,Observation,2024-02-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2024-02,11,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2024-02,Observation,2024-02-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2024-02,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2024-02,Observation,2024-02-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2024-02,2,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2024-03,Observation,2024-03-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2024-03,21,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2024-03,Observation,2024-03-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2024-03,10,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2024-03,Observation,2024-03-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2024-03,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-makeup-workdays-2024-03,Observation,2024-03-feature-makeup-workdays,CalendarObservation,feature-makeup-workdays,region-zhejiang,period-2024-03,0,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-workdays-2024-04,Observation,2024-04-feature-workdays,CalendarObservation,feature-workdays,region-zhejiang,period-2024-04,22,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-nonworkdays-2024-04,Observation,2024-04-feature-nonworkdays,CalendarObservation,feature-nonworkdays,region-zhejiang,period-2024-04,8,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
obs-holiday-days-2024-04,Observation,2024-04-feature-holiday-days,CalendarObservation,feature-holiday-days,region-zhejiang,period-2024-04,3,天,,month,source-holiday-docx,extracted,逐日分类后按月汇总
